Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,normal,0.05,40,0,MINMIN,560.1099999999999,0, 8, 21, 17, 13, 18, 2, 0, 0, 11, 3, 7, 9, 0, 0, 46, 0, 11, 0, 4, 20, 0, 8, 5, 0, 0, 2,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=21; c5a.xlarge=17; d3.2xlarge=13; d3.xlarge=18; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=11; m5.large=3; m5.xlarge=7; m5a.2xlarge=9; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=46; m5zn.large=0; m5zn.xlarge=11; r5.2xlarge=0; r5.large=4; r5.xlarge=20; r5a.2xlarge=0; r5a.large=8; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.05,40,121,RESHIV2,570.2299999999999,12, 9, 13, 16, 7, 8, 4, 4, 5, 11, 10, 0, 12, 0, 6, 12, 0, 15, 9, 10, 7, 0, 0, 7, 3, 10, 15,{c5.2xlarge=12; c5.xlarge=9; c5a.2xlarge=13; c5a.xlarge=16; d3.2xlarge=7; d3.xlarge=8; i3.2xlarge=4; i3.large=4; i3.xlarge=5; m5.2xlarge=11; m5.large=10; m5.xlarge=0; m5a.2xlarge=12; m5a.large=0; m5a.xlarge=6; m5zn.2xlarge=12; m5zn.large=0; m5zn.xlarge=15; r5.2xlarge=9; r5.large=10; r5.xlarge=7; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=7; z1d.2xlarge=3; z1d.large=10; z1d.xlarge=15},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,normal,0.05,40,121,RESHIV3,383.96999999999974,7, 9, 12, 13, 6, 9, 5, 9, 9, 10, 14, 0, 7, 0, 6, 17, 0, 19, 5, 9, 9, 0, 0, 7, 4, 9, 11,{c5.2xlarge=7; c5.xlarge=9; c5a.2xlarge=12; c5a.xlarge=13; d3.2xlarge=6; d3.xlarge=9; i3.2xlarge=5; i3.large=9; i3.xlarge=9; m5.2xlarge=10; m5.large=14; m5.xlarge=0; m5a.2xlarge=7; m5a.large=0; m5a.xlarge=6; m5zn.2xlarge=17; m5zn.large=0; m5zn.xlarge=19; r5.2xlarge=5; r5.large=9; r5.xlarge=9; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=7; z1d.2xlarge=4; z1d.large=9; z1d.xlarge=11},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,normal,0.05,40,121,RESHIMAX,363.91999999999985,12, 3, 4, 18, 7, 12, 8, 9, 11, 15, 10, 0, 6, 0, 10, 14, 0, 14, 9, 10, 3, 0, 0, 5, 5, 10, 10,{c5.2xlarge=12; c5.xlarge=3; c5a.2xlarge=4; c5a.xlarge=18; d3.2xlarge=7; d3.xlarge=12; i3.2xlarge=8; i3.large=9; i3.xlarge=11; m5.2xlarge=15; m5.large=10; m5.xlarge=0; m5a.2xlarge=6; m5a.large=0; m5a.xlarge=10; m5zn.2xlarge=14; m5zn.large=0; m5zn.xlarge=14; r5.2xlarge=9; r5.large=10; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=5; z1d.large=10; z1d.xlarge=10},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,normal,0.05,40,121,RESHIFCFS,386.31999999999994,15, 9, 14, 17, 15, 6, 8, 10, 10, 4, 6, 0, 8, 0, 2, 16, 0, 17, 7, 5, 3, 0, 0, 5, 7, 12, 10,{c5.2xlarge=15; c5.xlarge=9; c5a.2xlarge=14; c5a.xlarge=17; d3.2xlarge=15; d3.xlarge=6; i3.2xlarge=8; i3.large=10; i3.xlarge=10; m5.2xlarge=4; m5.large=6; m5.xlarge=0; m5a.2xlarge=8; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=16; m5zn.large=0; m5zn.xlarge=17; r5.2xlarge=7; r5.large=5; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=7; z1d.large=12; z1d.xlarge=10},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,normal,0.05,40,122,MINMIN,656.4099999999999,38, 17, 0, 0, 6, 10, 0, 5, 9, 2, 0, 12, 0, 6, 32, 0, 20, 7, 7, 0, 11, 2, 0, 3, 6, 12, 0,{c5.2xlarge=38; c5.xlarge=17; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=6; d3.xlarge=10; i3.2xlarge=0; i3.large=5; i3.xlarge=9; m5.2xlarge=2; m5.large=0; m5.xlarge=12; m5a.2xlarge=0; m5a.large=6; m5a.xlarge=32; m5zn.2xlarge=0; m5zn.large=20; m5zn.xlarge=7; r5.2xlarge=7; r5.large=0; r5.xlarge=11; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=6; z1d.large=12; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=4; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,normal,0.05,40,122,MAXMIN,571.8899999999999,24, 19, 0, 0, 17, 13, 0, 5, 7, 5, 0, 14, 0, 12, 34, 0, 5, 8, 8, 0, 11, 0, 0, 2, 13, 8, 0,{c5.2xlarge=24; c5.xlarge=19; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=17; d3.xlarge=13; i3.2xlarge=0; i3.large=5; i3.xlarge=7; m5.2xlarge=5; m5.large=0; m5.xlarge=14; m5a.2xlarge=0; m5a.large=12; m5a.xlarge=34; m5zn.2xlarge=0; m5zn.large=5; m5zn.xlarge=8; r5.2xlarge=8; r5.large=0; r5.xlarge=11; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=13; z1d.large=8; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=4; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,normal,0.05,40,122,MCT,650.9499999999999,21, 13, 0, 0, 11, 9, 0, 4, 18, 2, 0, 16, 0, 9, 31, 0, 10, 9, 8, 0, 13, 0, 0, 3, 9, 19, 0,{c5.2xlarge=21; c5.xlarge=13; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=11; d3.xlarge=9; i3.2xlarge=0; i3.large=4; i3.xlarge=18; m5.2xlarge=2; m5.large=0; m5.xlarge=16; m5a.2xlarge=0; m5a.large=9; m5a.xlarge=31; m5zn.2xlarge=0; m5zn.large=10; m5zn.xlarge=9; r5.2xlarge=8; r5.large=0; r5.xlarge=13; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=9; z1d.large=19; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=4; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,normal,0.05,40,122,ROUNDROBIN,597.7499999999998,34, 6, 0, 0, 8, 12, 0, 11, 38, 2, 0, 13, 0, 5, 57, 0, 1, 0, 0, 0, 4, 10, 0, 3, 0, 2, 0,{c5.2xlarge=34; c5.xlarge=6; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=8; d3.xlarge=12; i3.2xlarge=0; i3.large=11; i3.xlarge=38; m5.2xlarge=2; m5.large=0; m5.xlarge=13; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=57; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=4; r5a.2xlarge=10; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=4; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,normal,0.05,40,122,STATIC,629.7099999999997,19, 14, 0, 0, 8, 9, 0, 2, 6, 4, 0, 18, 0, 11, 44, 0, 11, 8, 11, 0, 12, 1, 0, 0, 5, 22, 0,{c5.2xlarge=19; c5.xlarge=14; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=8; d3.xlarge=9; i3.2xlarge=0; i3.large=2; i3.xlarge=6; m5.2xlarge=4; m5.large=0; m5.xlarge=18; m5a.2xlarge=0; m5a.large=11; m5a.xlarge=44; m5zn.2xlarge=0; m5zn.large=11; m5zn.xlarge=8; r5.2xlarge=11; r5.large=0; r5.xlarge=12; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=5; z1d.large=22; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=4; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,normal,0.05,40,122,NOML,366.30999999999995,11, 11, 0, 0, 15, 15, 0, 9, 10, 5, 0, 18, 0, 15, 14, 0, 11, 7, 5, 0, 18, 10, 0, 9, 10, 12, 0,{c5.2xlarge=11; c5.xlarge=11; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=15; d3.xlarge=15; i3.2xlarge=0; i3.large=9; i3.xlarge=10; m5.2xlarge=5; m5.large=0; m5.xlarge=18; m5a.2xlarge=0; m5a.large=15; m5a.xlarge=14; m5zn.2xlarge=0; m5zn.large=11; m5zn.xlarge=7; r5.2xlarge=5; r5.large=0; r5.xlarge=18; r5a.2xlarge=10; r5a.large=0; r5a.xlarge=9; z1d.2xlarge=10; z1d.large=12; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=4; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,normal,0.05,40,122,CUSTOMCLUSTERNOML,387.8799999999998,8, 17, 0, 0, 19, 20, 0, 9, 10, 15, 0, 15, 0, 5, 10, 0, 6, 7, 14, 0, 12, 15, 0, 11, 3, 10, 0,{c5.2xlarge=8; c5.xlarge=17; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=19; d3.xlarge=20; i3.2xlarge=0; i3.large=9; i3.xlarge=10; m5.2xlarge=15; m5.large=0; m5.xlarge=15; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=10; m5zn.2xlarge=0; m5zn.large=6; m5zn.xlarge=7; r5.2xlarge=14; r5.large=0; r5.xlarge=12; r5a.2xlarge=15; r5a.large=0; r5a.xlarge=11; z1d.2xlarge=3; z1d.large=10; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=4; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,normal,0.05,40,122,TEXTDISTANCE,388.26999999999987,6, 12, 0, 0, 15, 14, 0, 16, 9, 10, 0, 16, 0, 4, 9, 0, 13, 13, 11, 0, 18, 13, 0, 10, 10, 4, 0,{c5.2xlarge=6; c5.xlarge=12; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=15; d3.xlarge=14; i3.2xlarge=0; i3.large=16; i3.xlarge=9; m5.2xlarge=10; m5.large=0; m5.xlarge=16; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=9; m5zn.2xlarge=0; m5zn.large=13; m5zn.xlarge=13; r5.2xlarge=11; r5.large=0; r5.xlarge=18; r5a.2xlarge=13; r5a.large=0; r5a.xlarge=10; z1d.2xlarge=10; z1d.large=4; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=4; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,normal,0.05,40,122,CRITICALPATH,359.95999999999987,8, 27, 0, 0, 17, 16, 0, 13, 10, 6, 0, 5, 0, 12, 13, 0, 5, 8, 9, 0, 14, 7, 0, 13, 9, 14, 0,{c5.2xlarge=8; c5.xlarge=27; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=17; d3.xlarge=16; i3.2xlarge=0; i3.large=13; i3.xlarge=10; m5.2xlarge=6; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=12; m5a.xlarge=13; m5zn.2xlarge=0; m5zn.large=5; m5zn.xlarge=8; r5.2xlarge=9; r5.large=0; r5.xlarge=14; r5a.2xlarge=7; r5a.large=0; r5a.xlarge=13; z1d.2xlarge=9; z1d.large=14; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=4; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,normal,0.05,40,122,CRITICALPATHREVERSE,653.4699999999998,24, 21, 0, 0, 9, 15, 0, 9, 13, 2, 0, 16, 0, 7, 4, 0, 21, 9, 8, 0, 12, 12, 0, 9, 4, 10, 0,{c5.2xlarge=24; c5.xlarge=21; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=9; d3.xlarge=15; i3.2xlarge=0; i3.large=9; i3.xlarge=13; m5.2xlarge=2; m5.large=0; m5.xlarge=16; m5a.2xlarge=0; m5a.large=7; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=21; m5zn.xlarge=9; r5.2xlarge=8; r5.large=0; r5.xlarge=12; r5a.2xlarge=12; r5a.large=0; r5a.xlarge=9; z1d.2xlarge=4; z1d.large=10; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=4; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,normal,0.05,40,122,RESHIV2,448.5199999999999,24, 21, 0, 0, 12, 22, 0, 10, 11, 6, 0, 6, 0, 8, 10, 0, 11, 7, 10, 0, 16, 11, 0, 7, 3, 10, 0,{c5.2xlarge=24; c5.xlarge=21; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=12; d3.xlarge=22; i3.2xlarge=0; i3.large=10; i3.xlarge=11; m5.2xlarge=6; m5.large=0; m5.xlarge=6; m5a.2xlarge=0; m5a.large=8; m5a.xlarge=10; m5zn.2xlarge=0; m5zn.large=11; m5zn.xlarge=7; r5.2xlarge=10; r5.large=0; r5.xlarge=16; r5a.2xlarge=11; r5a.large=0; r5a.xlarge=7; z1d.2xlarge=3; z1d.large=10; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=4; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,normal,0.05,40,122,RESHIV3,646.1599999999999,14, 23, 0, 0, 13, 13, 0, 12, 14, 6, 0, 13, 0, 14, 8, 0, 7, 6, 8, 0, 15, 8, 0, 11, 9, 11, 0,{c5.2xlarge=14; c5.xlarge=23; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=13; d3.xlarge=13; i3.2xlarge=0; i3.large=12; i3.xlarge=14; m5.2xlarge=6; m5.large=0; m5.xlarge=13; m5a.2xlarge=0; m5a.large=14; m5a.xlarge=8; m5zn.2xlarge=0; m5zn.large=7; m5zn.xlarge=6; r5.2xlarge=8; r5.large=0; r5.xlarge=15; r5a.2xlarge=8; r5a.large=0; r5a.xlarge=11; z1d.2xlarge=9; z1d.large=11; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=4; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,normal,0.05,40,122,RESHIMAX,370.12999999999994,16, 10, 0, 0, 14, 19, 0, 4, 11, 12, 0, 15, 0, 7, 12, 0, 11, 4, 10, 0, 17, 8, 0, 21, 5, 9, 0,{c5.2xlarge=16; c5.xlarge=10; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=14; d3.xlarge=19; i3.2xlarge=0; i3.large=4; i3.xlarge=11; m5.2xlarge=12; m5.large=0; m5.xlarge=15; m5a.2xlarge=0; m5a.large=7; m5a.xlarge=12; m5zn.2xlarge=0; m5zn.large=11; m5zn.xlarge=4; r5.2xlarge=10; r5.large=0; r5.xlarge=17; r5a.2xlarge=8; r5a.large=0; r5a.xlarge=21; z1d.2xlarge=5; z1d.large=9; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=4; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,normal,0.05,40,122,RESHIFCFS,651.9799999999998,17, 21, 0, 0, 12, 12, 0, 15, 10, 9, 0, 12, 0, 7, 8, 0, 12, 8, 13, 0, 12, 8, 0, 6, 11, 12, 0,{c5.2xlarge=17; c5.xlarge=21; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=12; d3.xlarge=12; i3.2xlarge=0; i3.large=15; i3.xlarge=10; m5.2xlarge=9; m5.large=0; m5.xlarge=12; m5a.2xlarge=0; m5a.large=7; m5a.xlarge=8; m5zn.2xlarge=0; m5zn.large=12; m5zn.xlarge=8; r5.2xlarge=13; r5.large=0; r5.xlarge=12; r5a.2xlarge=8; r5a.large=0; r5a.xlarge=6; z1d.2xlarge=11; z1d.large=12; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=4; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,normal,0.05,40,123,MINMIN,587.17,17, 0, 7, 25, 0, 7, 3, 0, 0, 12, 21, 6, 3, 6, 0, 18, 11, 10, 0, 0, 7, 0, 5, 3, 13, 24, 8,{c5.2xlarge=17; c5.xlarge=0; c5a.2xlarge=7; c5a.xlarge=25; d3.2xlarge=0; d3.xlarge=7; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=12; m5.large=21; m5.xlarge=6; m5a.2xlarge=3; m5a.large=6; m5a.xlarge=0; m5zn.2xlarge=18; m5zn.large=11; m5zn.xlarge=10; r5.2xlarge=0; r5.large=0; r5.xlarge=7; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=3; z1d.2xlarge=13; z1d.large=24; z1d.xlarge=8},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=5; z1d.large=2; z1d.xlarge=2}
