Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,normal,0.1,40,0,MINMIN,537.2599999999999,0, 13, 20, 18, 12, 15, 2, 0, 0, 11, 4, 8, 21, 0, 0, 42, 0, 11, 0, 3, 11, 1, 7, 5, 0, 0, 2,{c5.2xlarge=0; c5.xlarge=13; c5a.2xlarge=20; c5a.xlarge=18; d3.2xlarge=12; d3.xlarge=15; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=11; m5.large=4; m5.xlarge=8; m5a.2xlarge=21; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=42; m5zn.large=0; m5zn.xlarge=11; r5.2xlarge=0; r5.large=3; r5.xlarge=11; r5a.2xlarge=1; r5a.large=7; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.1,40,132,MCT,529.8699999999999,50, 0, 14, 12, 33, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 31, 3, 4, 0, 13, 0, 4, 0, 0, 12, 22,{c5.2xlarge=50; c5.xlarge=0; c5a.2xlarge=14; c5a.xlarge=12; d3.2xlarge=33; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=31; m5zn.xlarge=3; r5.2xlarge=4; r5.large=0; r5.xlarge=13; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=12; z1d.xlarge=22},{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=2; i3.large=0; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
viralrecon,normal,0.1,40,132,ROUNDROBIN,534.1399999999998,35, 0, 18, 24, 55, 0, 2, 0, 12, 3, 0, 0, 0, 0, 1, 0, 21, 8, 0, 0, 8, 0, 2, 0, 0, 3, 13,{c5.2xlarge=35; c5.xlarge=0; c5a.2xlarge=18; c5a.xlarge=24; d3.2xlarge=55; d3.xlarge=0; i3.2xlarge=2; i3.large=0; i3.xlarge=12; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=21; m5zn.xlarge=8; r5.2xlarge=0; r5.large=0; r5.xlarge=8; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=13},{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=2; i3.large=0; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
viralrecon,normal,0.1,40,132,STATIC,546.4199999999997,38, 0, 20, 5, 52, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 42, 7, 5, 0, 6, 0, 1, 0, 0, 9, 16,{c5.2xlarge=38; c5.xlarge=0; c5a.2xlarge=20; c5a.xlarge=5; d3.2xlarge=52; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=42; m5zn.xlarge=7; r5.2xlarge=5; r5.large=0; r5.xlarge=6; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=16},{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=2; i3.large=0; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
viralrecon,normal,0.1,40,132,NOML,326.4499999999999,40, 0, 24, 3, 12, 0, 7, 0, 10, 11, 0, 6, 5, 0, 5, 0, 16, 7, 10, 0, 8, 0, 5, 10, 0, 10, 16,{c5.2xlarge=40; c5.xlarge=0; c5a.2xlarge=24; c5a.xlarge=3; d3.2xlarge=12; d3.xlarge=0; i3.2xlarge=7; i3.large=0; i3.xlarge=10; m5.2xlarge=11; m5.large=0; m5.xlarge=6; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=5; m5zn.2xlarge=0; m5zn.large=16; m5zn.xlarge=7; r5.2xlarge=10; r5.large=0; r5.xlarge=8; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=10; z1d.2xlarge=0; z1d.large=10; z1d.xlarge=16},{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=2; i3.large=0; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
viralrecon,normal,0.1,40,132,CUSTOMCLUSTERNOML,328.0999999999999,31, 0, 23, 7, 16, 0, 10, 0, 8, 9, 0, 5, 6, 0, 4, 0, 7, 6, 14, 0, 13, 0, 4, 12, 0, 11, 20,{c5.2xlarge=31; c5.xlarge=0; c5a.2xlarge=23; c5a.xlarge=7; d3.2xlarge=16; d3.xlarge=0; i3.2xlarge=10; i3.large=0; i3.xlarge=8; m5.2xlarge=9; m5.large=0; m5.xlarge=5; m5a.2xlarge=6; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=7; m5zn.xlarge=6; r5.2xlarge=14; r5.large=0; r5.xlarge=13; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=12; z1d.2xlarge=0; z1d.large=11; z1d.xlarge=20},{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=2; i3.large=0; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
viralrecon,normal,0.1,40,132,TEXTDISTANCE,348.0,29, 0, 18, 13, 9, 0, 12, 0, 11, 15, 0, 10, 5, 0, 10, 0, 14, 8, 5, 0, 16, 0, 6, 5, 0, 7, 12,{c5.2xlarge=29; c5.xlarge=0; c5a.2xlarge=18; c5a.xlarge=13; d3.2xlarge=9; d3.xlarge=0; i3.2xlarge=12; i3.large=0; i3.xlarge=11; m5.2xlarge=15; m5.large=0; m5.xlarge=10; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=10; m5zn.2xlarge=0; m5zn.large=14; m5zn.xlarge=8; r5.2xlarge=5; r5.large=0; r5.xlarge=16; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=12},{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=2; i3.large=0; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
viralrecon,normal,0.1,40,132,CRITICALPATH,524.1299999999999,34, 0, 16, 6, 13, 0, 9, 0, 6, 7, 0, 10, 5, 0, 4, 0, 16, 4, 11, 0, 8, 0, 10, 11, 0, 19, 17,{c5.2xlarge=34; c5.xlarge=0; c5a.2xlarge=16; c5a.xlarge=6; d3.2xlarge=13; d3.xlarge=0; i3.2xlarge=9; i3.large=0; i3.xlarge=6; m5.2xlarge=7; m5.large=0; m5.xlarge=10; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=16; m5zn.xlarge=4; r5.2xlarge=11; r5.large=0; r5.xlarge=8; r5a.2xlarge=0; r5a.large=10; r5a.xlarge=11; z1d.2xlarge=0; z1d.large=19; z1d.xlarge=17},{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=2; i3.large=0; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
viralrecon,normal,0.1,40,132,CRITICALPATHREVERSE,328.0099999999998,30, 0, 25, 8, 3, 0, 5, 0, 9, 7, 0, 8, 7, 0, 12, 0, 16, 11, 10, 0, 12, 0, 7, 9, 0, 16, 10,{c5.2xlarge=30; c5.xlarge=0; c5a.2xlarge=25; c5a.xlarge=8; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=5; i3.large=0; i3.xlarge=9; m5.2xlarge=7; m5.large=0; m5.xlarge=8; m5a.2xlarge=7; m5a.large=0; m5a.xlarge=12; m5zn.2xlarge=0; m5zn.large=16; m5zn.xlarge=11; r5.2xlarge=10; r5.large=0; r5.xlarge=12; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=9; z1d.2xlarge=0; z1d.large=16; z1d.xlarge=10},{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=2; i3.large=0; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
viralrecon,normal,0.1,40,132,RESHIV2,327.7399999999999,28, 0, 17, 10, 12, 0, 11, 0, 6, 8, 0, 7, 13, 0, 7, 0, 17, 9, 6, 0, 9, 0, 4, 8, 0, 15, 18,{c5.2xlarge=28; c5.xlarge=0; c5a.2xlarge=17; c5a.xlarge=10; d3.2xlarge=12; d3.xlarge=0; i3.2xlarge=11; i3.large=0; i3.xlarge=6; m5.2xlarge=8; m5.large=0; m5.xlarge=7; m5a.2xlarge=13; m5a.large=0; m5a.xlarge=7; m5zn.2xlarge=0; m5zn.large=17; m5zn.xlarge=9; r5.2xlarge=6; r5.large=0; r5.xlarge=9; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=15; z1d.xlarge=18},{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=2; i3.large=0; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
viralrecon,normal,0.1,40,132,RESHIV3,327.91999999999996,28, 0, 19, 13, 11, 0, 5, 0, 4, 6, 0, 12, 7, 0, 9, 0, 17, 7, 9, 0, 15, 0, 2, 7, 0, 17, 17,{c5.2xlarge=28; c5.xlarge=0; c5a.2xlarge=19; c5a.xlarge=13; d3.2xlarge=11; d3.xlarge=0; i3.2xlarge=5; i3.large=0; i3.xlarge=4; m5.2xlarge=6; m5.large=0; m5.xlarge=12; m5a.2xlarge=7; m5a.large=0; m5a.xlarge=9; m5zn.2xlarge=0; m5zn.large=17; m5zn.xlarge=7; r5.2xlarge=9; r5.large=0; r5.xlarge=15; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=17; z1d.xlarge=17},{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=2; i3.large=0; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
viralrecon,normal,0.1,40,132,RESHIMAX,328.94999999999993,34, 0, 17, 10, 13, 0, 11, 0, 9, 6, 0, 7, 6, 0, 8, 0, 15, 6, 14, 0, 7, 0, 9, 8, 0, 15, 10,{c5.2xlarge=34; c5.xlarge=0; c5a.2xlarge=17; c5a.xlarge=10; d3.2xlarge=13; d3.xlarge=0; i3.2xlarge=11; i3.large=0; i3.xlarge=9; m5.2xlarge=6; m5.large=0; m5.xlarge=7; m5a.2xlarge=6; m5a.large=0; m5a.xlarge=8; m5zn.2xlarge=0; m5zn.large=15; m5zn.xlarge=6; r5.2xlarge=14; r5.large=0; r5.xlarge=7; r5a.2xlarge=0; r5a.large=9; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=15; z1d.xlarge=10},{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=2; i3.large=0; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
viralrecon,normal,0.1,40,132,RESHIFCFS,324.78999999999985,31, 0, 16, 11, 15, 0, 8, 0, 7, 7, 0, 8, 7, 0, 2, 0, 18, 9, 5, 0, 7, 0, 3, 13, 0, 21, 17,{c5.2xlarge=31; c5.xlarge=0; c5a.2xlarge=16; c5a.xlarge=11; d3.2xlarge=15; d3.xlarge=0; i3.2xlarge=8; i3.large=0; i3.xlarge=7; m5.2xlarge=7; m5.large=0; m5.xlarge=8; m5a.2xlarge=7; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=18; m5zn.xlarge=9; r5.2xlarge=5; r5.large=0; r5.xlarge=7; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=13; z1d.2xlarge=0; z1d.large=21; z1d.xlarge=17},{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=2; i3.large=0; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
viralrecon,normal,0.1,40,133,MINMIN,562.7899999999998,14, 24, 0, 11, 5, 0, 1, 0, 2, 8, 0, 19, 0, 12, 0, 0, 36, 16, 15, 10, 13, 1, 9, 0, 9, 0, 0,{c5.2xlarge=14; c5.xlarge=24; c5a.2xlarge=0; c5a.xlarge=11; d3.2xlarge=5; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=2; m5.2xlarge=8; m5.large=0; m5.xlarge=19; m5a.2xlarge=0; m5a.large=12; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=36; m5zn.xlarge=16; r5.2xlarge=15; r5.large=10; r5.xlarge=13; r5a.2xlarge=1; r5a.large=9; r5a.xlarge=0; z1d.2xlarge=9; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=4; r5.large=3; r5.xlarge=3; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.1,40,133,MAXMIN,566.9699999999999,13, 21, 0, 7, 9, 0, 4, 0, 0, 12, 0, 32, 2, 15, 0, 0, 11, 11, 21, 14, 12, 4, 9, 0, 8, 0, 0,{c5.2xlarge=13; c5.xlarge=21; c5a.2xlarge=0; c5a.xlarge=7; d3.2xlarge=9; d3.xlarge=0; i3.2xlarge=4; i3.large=0; i3.xlarge=0; m5.2xlarge=12; m5.large=0; m5.xlarge=32; m5a.2xlarge=2; m5a.large=15; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=11; m5zn.xlarge=11; r5.2xlarge=21; r5.large=14; r5.xlarge=12; r5a.2xlarge=4; r5a.large=9; r5a.xlarge=0; z1d.2xlarge=8; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=4; r5.large=3; r5.xlarge=3; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.1,40,133,MCT,650.79,6, 31, 0, 13, 4, 0, 1, 0, 1, 10, 0, 42, 0, 5, 0, 0, 25, 15, 20, 10, 9, 0, 8, 0, 6, 0, 0,{c5.2xlarge=6; c5.xlarge=31; c5a.2xlarge=0; c5a.xlarge=13; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=10; m5.large=0; m5.xlarge=42; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=25; m5zn.xlarge=15; r5.2xlarge=20; r5.large=10; r5.xlarge=9; r5a.2xlarge=0; r5a.large=8; r5a.xlarge=0; z1d.2xlarge=6; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=4; r5.large=3; r5.xlarge=3; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.1,40,133,ROUNDROBIN,540.1299999999999,0, 3, 0, 11, 1, 0, 5, 0, 6, 17, 0, 59, 5, 25, 0, 0, 10, 5, 22, 2, 5, 2, 27, 0, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=11; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=5; i3.large=0; i3.xlarge=6; m5.2xlarge=17; m5.large=0; m5.xlarge=59; m5a.2xlarge=5; m5a.large=25; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=10; m5zn.xlarge=5; r5.2xlarge=22; r5.large=2; r5.xlarge=5; r5a.2xlarge=2; r5a.large=27; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=4; r5.large=3; r5.xlarge=3; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.1,40,133,STATIC,570.2199999999995,4, 28, 0, 6, 7, 0, 1, 0, 0, 12, 0, 51, 0, 6, 0, 0, 24, 17, 12, 9, 6, 0, 15, 0, 7, 0, 0,{c5.2xlarge=4; c5.xlarge=28; c5a.2xlarge=0; c5a.xlarge=6; d3.2xlarge=7; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=12; m5.large=0; m5.xlarge=51; m5a.2xlarge=0; m5a.large=6; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=24; m5zn.xlarge=17; r5.2xlarge=12; r5.large=9; r5.xlarge=6; r5a.2xlarge=0; r5a.large=15; r5a.xlarge=0; z1d.2xlarge=7; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=4; r5.large=3; r5.xlarge=3; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.1,40,133,NOML,365.49999999999983,6, 16, 0, 6, 17, 0, 7, 13, 13, 10, 0, 17, 7, 7, 0, 0, 9, 9, 16, 20, 8, 6, 12, 0, 7, 0, 0,{c5.2xlarge=6; c5.xlarge=16; c5a.2xlarge=0; c5a.xlarge=6; d3.2xlarge=17; d3.xlarge=0; i3.2xlarge=7; i3.large=13; i3.xlarge=13; m5.2xlarge=10; m5.large=0; m5.xlarge=17; m5a.2xlarge=7; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=9; m5zn.xlarge=9; r5.2xlarge=16; r5.large=20; r5.xlarge=8; r5a.2xlarge=6; r5a.large=12; r5a.xlarge=0; z1d.2xlarge=7; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=4; r5.large=3; r5.xlarge=3; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.1,40,133,CUSTOMCLUSTERNOML,375.36999999999983,5, 24, 0, 11, 21, 0, 12, 2, 5, 11, 0, 22, 5, 4, 0, 0, 10, 2, 24, 9, 17, 7, 9, 0, 5, 0, 0,{c5.2xlarge=5; c5.xlarge=24; c5a.2xlarge=0; c5a.xlarge=11; d3.2xlarge=21; d3.xlarge=0; i3.2xlarge=12; i3.large=2; i3.xlarge=5; m5.2xlarge=11; m5.large=0; m5.xlarge=22; m5a.2xlarge=5; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=10; m5zn.xlarge=2; r5.2xlarge=24; r5.large=9; r5.xlarge=17; r5a.2xlarge=7; r5a.large=9; r5a.xlarge=0; z1d.2xlarge=5; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=4; r5.large=3; r5.xlarge=3; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=0}
