Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,normal,0.0,40,0,MINMIN,535.66,0, 13, 24, 17, 5, 18, 3, 0, 0, 13, 5, 7, 10, 0, 1, 39, 0, 12, 0, 2, 20, 1, 8, 5, 0, 0, 2,{c5.2xlarge=0; c5.xlarge=13; c5a.2xlarge=24; c5a.xlarge=17; d3.2xlarge=5; d3.xlarge=18; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=13; m5.large=5; m5.xlarge=7; m5a.2xlarge=10; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=39; m5zn.large=0; m5zn.xlarge=12; r5.2xlarge=0; r5.large=2; r5.xlarge=20; r5a.2xlarge=1; r5a.large=8; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.0,40,70,RESHIMAX,329.66999999999996,9, 5, 5, 19, 13, 10, 0, 9, 4, 10, 10, 11, 6, 0, 12, 6, 0, 8, 0, 10, 12, 9, 8, 0, 0, 22, 7,{c5.2xlarge=9; c5.xlarge=5; c5a.2xlarge=5; c5a.xlarge=19; d3.2xlarge=13; d3.xlarge=10; i3.2xlarge=0; i3.large=9; i3.xlarge=4; m5.2xlarge=10; m5.large=10; m5.xlarge=11; m5a.2xlarge=6; m5a.large=0; m5a.xlarge=12; m5zn.2xlarge=6; m5zn.large=0; m5zn.xlarge=8; r5.2xlarge=0; r5.large=10; r5.xlarge=12; r5a.2xlarge=9; r5a.large=8; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=22; z1d.xlarge=7},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=1; m5.xlarge=5; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=3; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
viralrecon,normal,0.0,40,70,RESHIFCFS,447.94,15, 2, 4, 22, 13, 9, 0, 8, 8, 5, 10, 9, 8, 0, 13, 12, 0, 7, 0, 10, 10, 6, 6, 0, 0, 20, 9,{c5.2xlarge=15; c5.xlarge=2; c5a.2xlarge=4; c5a.xlarge=22; d3.2xlarge=13; d3.xlarge=9; i3.2xlarge=0; i3.large=8; i3.xlarge=8; m5.2xlarge=5; m5.large=10; m5.xlarge=9; m5a.2xlarge=8; m5a.large=0; m5a.xlarge=13; m5zn.2xlarge=12; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=0; r5.large=10; r5.xlarge=10; r5a.2xlarge=6; r5a.large=6; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=20; z1d.xlarge=9},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=1; m5.xlarge=5; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=3; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
viralrecon,normal,0.0,40,71,MINMIN,551.7099999999999,0, 5, 12, 0, 4, 0, 1, 2, 7, 5, 5, 8, 1, 0, 19, 16, 55, 20, 9, 0, 11, 5, 13, 0, 0, 0, 8,{c5.2xlarge=0; c5.xlarge=5; c5a.2xlarge=12; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=7; m5.2xlarge=5; m5.large=5; m5.xlarge=8; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=19; m5zn.2xlarge=16; m5zn.large=55; m5zn.xlarge=20; r5.2xlarge=9; r5.large=0; r5.xlarge=11; r5a.2xlarge=5; r5a.large=13; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=8},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=5; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.0,40,71,MAXMIN,560.5099999999999,0, 6, 11, 0, 35, 0, 0, 0, 11, 6, 9, 10, 3, 0, 10, 5, 22, 25, 14, 0, 10, 7, 12, 2, 0, 0, 8,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=11; c5a.xlarge=0; d3.2xlarge=35; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=11; m5.2xlarge=6; m5.large=9; m5.xlarge=10; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=10; m5zn.2xlarge=5; m5zn.large=22; m5zn.xlarge=25; r5.2xlarge=14; r5.large=0; r5.xlarge=10; r5a.2xlarge=7; r5a.large=12; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=8},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=5; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.0,40,71,MCT,652.38,0, 5, 7, 0, 15, 0, 1, 1, 3, 5, 5, 8, 0, 0, 20, 19, 62, 22, 8, 0, 9, 0, 13, 0, 0, 0, 3,{c5.2xlarge=0; c5.xlarge=5; c5a.2xlarge=7; c5a.xlarge=0; d3.2xlarge=15; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=3; m5.2xlarge=5; m5.large=5; m5.xlarge=8; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=20; m5zn.2xlarge=19; m5zn.large=62; m5zn.xlarge=22; r5.2xlarge=8; r5.large=0; r5.xlarge=9; r5a.2xlarge=0; r5a.large=13; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=5; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.0,40,71,ROUNDROBIN,597.5699999999997,0, 2, 24, 0, 74, 0, 0, 6, 6, 3, 1, 5, 0, 0, 34, 1, 9, 2, 0, 0, 8, 12, 13, 0, 0, 0, 6,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=24; c5a.xlarge=0; d3.2xlarge=74; d3.xlarge=0; i3.2xlarge=0; i3.large=6; i3.xlarge=6; m5.2xlarge=3; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=34; m5zn.2xlarge=1; m5zn.large=9; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=8; r5a.2xlarge=12; r5a.large=13; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=6},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=5; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.0,40,71,STATIC,752.8799999999998,0, 5, 10, 0, 52, 0, 0, 2, 3, 4, 2, 5, 0, 0, 0, 7, 59, 25, 11, 0, 7, 0, 9, 0, 0, 0, 4,{c5.2xlarge=0; c5.xlarge=5; c5a.2xlarge=10; c5a.xlarge=0; d3.2xlarge=52; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=4; m5.large=2; m5.xlarge=5; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=59; m5zn.xlarge=25; r5.2xlarge=11; r5.large=0; r5.xlarge=7; r5a.2xlarge=0; r5a.large=9; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=4},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=5; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.0,40,71,NOML,362.93999999999994,0, 6, 8, 0, 9, 0, 10, 5, 7, 2, 16, 12, 8, 0, 13, 6, 25, 18, 16, 0, 7, 9, 14, 4, 0, 0, 11,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=9; d3.xlarge=0; i3.2xlarge=10; i3.large=5; i3.xlarge=7; m5.2xlarge=2; m5.large=16; m5.xlarge=12; m5a.2xlarge=8; m5a.large=0; m5a.xlarge=13; m5zn.2xlarge=6; m5zn.large=25; m5zn.xlarge=18; r5.2xlarge=16; r5.large=0; r5.xlarge=7; r5a.2xlarge=9; r5a.large=14; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=11},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=5; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.0,40,71,CUSTOMCLUSTERNOML,556.5299999999999,0, 7, 12, 0, 14, 0, 7, 8, 12, 7, 9, 16, 9, 0, 9, 4, 18, 14, 17, 0, 8, 7, 13, 7, 0, 0, 7,{c5.2xlarge=0; c5.xlarge=7; c5a.2xlarge=12; c5a.xlarge=0; d3.2xlarge=14; d3.xlarge=0; i3.2xlarge=7; i3.large=8; i3.xlarge=12; m5.2xlarge=7; m5.large=9; m5.xlarge=16; m5a.2xlarge=9; m5a.large=0; m5a.xlarge=9; m5zn.2xlarge=4; m5zn.large=18; m5zn.xlarge=14; r5.2xlarge=17; r5.large=0; r5.xlarge=8; r5a.2xlarge=7; r5a.large=13; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=7},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=5; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.0,40,71,TEXTDISTANCE,486.6499999999999,0, 11, 8, 0, 17, 0, 11, 9, 7, 6, 16, 10, 6, 0, 10, 3, 9, 26, 12, 0, 12, 11, 6, 4, 0, 0, 11,{c5.2xlarge=0; c5.xlarge=11; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=17; d3.xlarge=0; i3.2xlarge=11; i3.large=9; i3.xlarge=7; m5.2xlarge=6; m5.large=16; m5.xlarge=10; m5a.2xlarge=6; m5a.large=0; m5a.xlarge=10; m5zn.2xlarge=3; m5zn.large=9; m5zn.xlarge=26; r5.2xlarge=12; r5.large=0; r5.xlarge=12; r5a.2xlarge=11; r5a.large=6; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=11},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=5; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.0,40,71,CRITICALPATH,348.3299999999998,0, 8, 7, 0, 16, 0, 4, 12, 11, 5, 12, 11, 6, 0, 6, 2, 35, 21, 11, 0, 7, 6, 7, 5, 0, 0, 13,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=7; c5a.xlarge=0; d3.2xlarge=16; d3.xlarge=0; i3.2xlarge=4; i3.large=12; i3.xlarge=11; m5.2xlarge=5; m5.large=12; m5.xlarge=11; m5a.2xlarge=6; m5a.large=0; m5a.xlarge=6; m5zn.2xlarge=2; m5zn.large=35; m5zn.xlarge=21; r5.2xlarge=11; r5.large=0; r5.xlarge=7; r5a.2xlarge=6; r5a.large=7; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=13},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=5; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.0,40,71,CRITICALPATHREVERSE,454.93999999999994,0, 8, 9, 0, 6, 0, 11, 15, 11, 8, 8, 7, 8, 0, 8, 7, 37, 14, 10, 0, 9, 3, 14, 5, 0, 0, 8,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=9; c5a.xlarge=0; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=11; i3.large=15; i3.xlarge=11; m5.2xlarge=8; m5.large=8; m5.xlarge=7; m5a.2xlarge=8; m5a.large=0; m5a.xlarge=8; m5zn.2xlarge=7; m5zn.large=37; m5zn.xlarge=14; r5.2xlarge=10; r5.large=0; r5.xlarge=9; r5a.2xlarge=3; r5a.large=14; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=8},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=5; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.0,40,71,RESHIV2,383.26999999999987,0, 6, 10, 0, 11, 0, 10, 8, 2, 8, 13, 15, 8, 0, 5, 8, 25, 21, 15, 0, 6, 9, 11, 11, 0, 0, 3,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=10; c5a.xlarge=0; d3.2xlarge=11; d3.xlarge=0; i3.2xlarge=10; i3.large=8; i3.xlarge=2; m5.2xlarge=8; m5.large=13; m5.xlarge=15; m5a.2xlarge=8; m5a.large=0; m5a.xlarge=5; m5zn.2xlarge=8; m5zn.large=25; m5zn.xlarge=21; r5.2xlarge=15; r5.large=0; r5.xlarge=6; r5a.2xlarge=9; r5a.large=11; r5a.xlarge=11; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=5; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.0,40,71,RESHIV3,446.4399999999999,0, 6, 7, 0, 8, 0, 7, 15, 8, 6, 12, 12, 9, 0, 8, 13, 25, 19, 9, 0, 10, 10, 8, 10, 0, 0, 3,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=7; c5a.xlarge=0; d3.2xlarge=8; d3.xlarge=0; i3.2xlarge=7; i3.large=15; i3.xlarge=8; m5.2xlarge=6; m5.large=12; m5.xlarge=12; m5a.2xlarge=9; m5a.large=0; m5a.xlarge=8; m5zn.2xlarge=13; m5zn.large=25; m5zn.xlarge=19; r5.2xlarge=9; r5.large=0; r5.xlarge=10; r5a.2xlarge=10; r5a.large=8; r5a.xlarge=10; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=5; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.0,40,71,RESHIMAX,390.52999999999986,0, 11, 7, 0, 11, 0, 6, 8, 12, 9, 13, 14, 9, 0, 4, 4, 24, 19, 15, 0, 10, 7, 10, 9, 0, 0, 4,{c5.2xlarge=0; c5.xlarge=11; c5a.2xlarge=7; c5a.xlarge=0; d3.2xlarge=11; d3.xlarge=0; i3.2xlarge=6; i3.large=8; i3.xlarge=12; m5.2xlarge=9; m5.large=13; m5.xlarge=14; m5a.2xlarge=9; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=4; m5zn.large=24; m5zn.xlarge=19; r5.2xlarge=15; r5.large=0; r5.xlarge=10; r5a.2xlarge=7; r5a.large=10; r5a.xlarge=9; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=4},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=5; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.0,40,71,RESHIFCFS,449.80999999999995,0, 10, 11, 0, 10, 0, 8, 9, 8, 5, 10, 12, 8, 0, 8, 12, 26, 15, 9, 0, 7, 10, 12, 6, 0, 0, 9,{c5.2xlarge=0; c5.xlarge=10; c5a.2xlarge=11; c5a.xlarge=0; d3.2xlarge=10; d3.xlarge=0; i3.2xlarge=8; i3.large=9; i3.xlarge=8; m5.2xlarge=5; m5.large=10; m5.xlarge=12; m5a.2xlarge=8; m5a.large=0; m5a.xlarge=8; m5zn.2xlarge=12; m5zn.large=26; m5zn.xlarge=15; r5.2xlarge=9; r5.large=0; r5.xlarge=7; r5a.2xlarge=10; r5a.large=12; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=9},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=5; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.0,40,72,MINMIN,537.26,5, 10, 18, 18, 2, 10, 4, 0, 0, 0, 3, 17, 0, 6, 0, 19, 12, 12, 9, 0, 3, 0, 6, 14, 0, 38, 0,{c5.2xlarge=5; c5.xlarge=10; c5a.2xlarge=18; c5a.xlarge=18; d3.2xlarge=2; d3.xlarge=10; i3.2xlarge=4; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=3; m5.xlarge=17; m5a.2xlarge=0; m5a.large=6; m5a.xlarge=0; m5zn.2xlarge=19; m5zn.large=12; m5zn.xlarge=12; r5.2xlarge=9; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=14; z1d.2xlarge=0; z1d.large=38; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=3; i3.large=1; i3.xlarge=4; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
viralrecon,normal,0.0,40,72,MAXMIN,568.7599999999999,4, 11, 7, 20, 2, 19, 2, 1, 0, 0, 5, 25, 1, 4, 0, 15, 13, 7, 11, 0, 3, 0, 3, 30, 0, 23, 0,{c5.2xlarge=4; c5.xlarge=11; c5a.2xlarge=7; c5a.xlarge=20; d3.2xlarge=2; d3.xlarge=19; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=5; m5.xlarge=25; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=15; m5zn.large=13; m5zn.xlarge=7; r5.2xlarge=11; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=30; z1d.2xlarge=0; z1d.large=23; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=3; i3.large=1; i3.xlarge=4; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
viralrecon,normal,0.0,40,72,MCT,651.7199999999999,7, 12, 9, 19, 2, 14, 4, 0, 0, 0, 2, 21, 0, 5, 0, 23, 10, 8, 10, 0, 3, 0, 2, 16, 0, 39, 0,{c5.2xlarge=7; c5.xlarge=12; c5a.2xlarge=9; c5a.xlarge=19; d3.2xlarge=2; d3.xlarge=14; i3.2xlarge=4; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=21; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=23; m5zn.large=10; m5zn.xlarge=8; r5.2xlarge=10; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=16; z1d.2xlarge=0; z1d.large=39; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=3; i3.large=1; i3.xlarge=4; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
