Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,exponential,0.0,40,0,MINMIN,535.66,0, 13, 24, 19, 5, 18, 3, 0, 0, 11, 5, 7, 10, 0, 1, 39, 0, 12, 0, 2, 20, 1, 8, 5, 0, 0, 2,{c5.2xlarge=0; c5.xlarge=13; c5a.2xlarge=24; c5a.xlarge=19; d3.2xlarge=5; d3.xlarge=18; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=11; m5.large=5; m5.xlarge=7; m5a.2xlarge=10; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=39; m5zn.large=0; m5zn.xlarge=12; r5.2xlarge=0; r5.large=2; r5.xlarge=20; r5a.2xlarge=1; r5a.large=8; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.0,40,111,RESHIV2,327.4399999999999,3, 12, 3, 32, 0, 0, 0, 3, 4, 9, 5, 0, 13, 7, 10, 11, 9, 22, 4, 5, 0, 10, 12, 0, 0, 14, 15,{c5.2xlarge=3; c5.xlarge=12; c5a.2xlarge=3; c5a.xlarge=32; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=3; i3.xlarge=4; m5.2xlarge=9; m5.large=5; m5.xlarge=0; m5a.2xlarge=13; m5a.large=7; m5a.xlarge=10; m5zn.2xlarge=11; m5zn.large=9; m5zn.xlarge=22; r5.2xlarge=4; r5.large=5; r5.xlarge=0; r5a.2xlarge=10; r5a.large=12; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=14; z1d.xlarge=15},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=7; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=4}
viralrecon,exponential,0.0,40,111,RESHIV3,349.37999999999994,10, 5, 4, 26, 0, 0, 0, 11, 9, 8, 8, 0, 6, 9, 8, 18, 9, 17, 8, 5, 0, 6, 8, 0, 0, 14, 16,{c5.2xlarge=10; c5.xlarge=5; c5a.2xlarge=4; c5a.xlarge=26; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=11; i3.xlarge=9; m5.2xlarge=8; m5.large=8; m5.xlarge=0; m5a.2xlarge=6; m5a.large=9; m5a.xlarge=8; m5zn.2xlarge=18; m5zn.large=9; m5zn.xlarge=17; r5.2xlarge=8; r5.large=5; r5.xlarge=0; r5a.2xlarge=6; r5a.large=8; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=14; z1d.xlarge=16},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=7; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=4}
viralrecon,exponential,0.0,40,111,RESHIMAX,317.69999999999993,6, 7, 8, 25, 0, 0, 0, 11, 4, 5, 9, 0, 10, 13, 9, 12, 9, 18, 8, 4, 0, 6, 12, 0, 0, 13, 16,{c5.2xlarge=6; c5.xlarge=7; c5a.2xlarge=8; c5a.xlarge=25; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=11; i3.xlarge=4; m5.2xlarge=5; m5.large=9; m5.xlarge=0; m5a.2xlarge=10; m5a.large=13; m5a.xlarge=9; m5zn.2xlarge=12; m5zn.large=9; m5zn.xlarge=18; r5.2xlarge=8; r5.large=4; r5.xlarge=0; r5a.2xlarge=6; r5a.large=12; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=13; z1d.xlarge=16},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=7; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=4}
viralrecon,exponential,0.0,40,111,RESHIFCFS,350.55999999999983,6, 5, 9, 30, 0, 0, 0, 7, 9, 4, 7, 0, 8, 5, 6, 14, 10, 15, 7, 11, 0, 12, 12, 0, 0, 13, 15,{c5.2xlarge=6; c5.xlarge=5; c5a.2xlarge=9; c5a.xlarge=30; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=7; i3.xlarge=9; m5.2xlarge=4; m5.large=7; m5.xlarge=0; m5a.2xlarge=8; m5a.large=5; m5a.xlarge=6; m5zn.2xlarge=14; m5zn.large=10; m5zn.xlarge=15; r5.2xlarge=7; r5.large=11; r5.xlarge=0; r5a.2xlarge=12; r5a.large=12; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=13; z1d.xlarge=15},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=7; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=4}
viralrecon,exponential,0.0,40,112,MINMIN,534.0,37, 3, 8, 0, 7, 0, 0, 0, 0, 4, 31, 10, 3, 5, 1, 17, 14, 25, 4, 4, 3, 14, 1, 0, 0, 6, 8,{c5.2xlarge=37; c5.xlarge=3; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=7; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=4; m5.large=31; m5.xlarge=10; m5a.2xlarge=3; m5a.large=5; m5a.xlarge=1; m5zn.2xlarge=17; m5zn.large=14; m5zn.xlarge=25; r5.2xlarge=4; r5.large=4; r5.xlarge=3; r5a.2xlarge=14; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=8},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=1; r5.large=4; r5.xlarge=2; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.0,40,112,MAXMIN,552.8099999999998,34, 4, 7, 0, 11, 0, 0, 0, 0, 1, 24, 9, 6, 4, 5, 10, 12, 19, 5, 8, 6, 12, 3, 0, 0, 6, 19,{c5.2xlarge=34; c5.xlarge=4; c5a.2xlarge=7; c5a.xlarge=0; d3.2xlarge=11; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=24; m5.xlarge=9; m5a.2xlarge=6; m5a.large=4; m5a.xlarge=5; m5zn.2xlarge=10; m5zn.large=12; m5zn.xlarge=19; r5.2xlarge=5; r5.large=8; r5.xlarge=6; r5a.2xlarge=12; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=19},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=1; r5.large=4; r5.xlarge=2; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.0,40,112,MCT,552.52,27, 3, 5, 0, 7, 0, 0, 0, 0, 2, 38, 7, 3, 5, 1, 24, 14, 17, 4, 6, 3, 17, 1, 0, 0, 8, 13,{c5.2xlarge=27; c5.xlarge=3; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=7; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=38; m5.xlarge=7; m5a.2xlarge=3; m5a.large=5; m5a.xlarge=1; m5zn.2xlarge=24; m5zn.large=14; m5zn.xlarge=17; r5.2xlarge=4; r5.large=6; r5.xlarge=3; r5a.2xlarge=17; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=13},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=1; r5.large=4; r5.xlarge=2; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.0,40,112,ROUNDROBIN,476.77999999999986,14, 0, 1, 0, 21, 0, 0, 0, 0, 4, 46, 7, 7, 4, 8, 24, 2, 2, 9, 9, 1, 20, 0, 0, 0, 13, 11,{c5.2xlarge=14; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=21; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=4; m5.large=46; m5.xlarge=7; m5a.2xlarge=7; m5a.large=4; m5a.xlarge=8; m5zn.2xlarge=24; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=9; r5.large=9; r5.xlarge=1; r5a.2xlarge=20; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=13; z1d.xlarge=11},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=1; r5.large=4; r5.xlarge=2; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.0,40,112,STATIC,617.2299999999999,15, 1, 13, 0, 5, 0, 0, 0, 0, 3, 61, 4, 3, 3, 0, 28, 10, 21, 3, 4, 2, 9, 0, 0, 0, 12, 8,{c5.2xlarge=15; c5.xlarge=1; c5a.2xlarge=13; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=3; m5.large=61; m5.xlarge=4; m5a.2xlarge=3; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=28; m5zn.large=10; m5zn.xlarge=21; r5.2xlarge=3; r5.large=4; r5.xlarge=2; r5a.2xlarge=9; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=12; z1d.xlarge=8},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=1; r5.large=4; r5.xlarge=2; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.0,40,112,NOML,526.54,17, 6, 4, 0, 14, 0, 7, 0, 0, 5, 12, 5, 12, 9, 8, 13, 12, 21, 5, 9, 5, 9, 5, 6, 0, 6, 15,{c5.2xlarge=17; c5.xlarge=6; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=14; d3.xlarge=0; i3.2xlarge=7; i3.large=0; i3.xlarge=0; m5.2xlarge=5; m5.large=12; m5.xlarge=5; m5a.2xlarge=12; m5a.large=9; m5a.xlarge=8; m5zn.2xlarge=13; m5zn.large=12; m5zn.xlarge=21; r5.2xlarge=5; r5.large=9; r5.xlarge=5; r5a.2xlarge=9; r5a.large=5; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=15},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=1; r5.large=4; r5.xlarge=2; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.0,40,112,CUSTOMCLUSTERNOML,342.65,11, 12, 5, 0, 20, 0, 4, 0, 0, 9, 5, 8, 2, 10, 10, 12, 6, 26, 7, 7, 7, 12, 6, 4, 0, 8, 15,{c5.2xlarge=11; c5.xlarge=12; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=20; d3.xlarge=0; i3.2xlarge=4; i3.large=0; i3.xlarge=0; m5.2xlarge=9; m5.large=5; m5.xlarge=8; m5a.2xlarge=2; m5a.large=10; m5a.xlarge=10; m5zn.2xlarge=12; m5zn.large=6; m5zn.xlarge=26; r5.2xlarge=7; r5.large=7; r5.xlarge=7; r5a.2xlarge=12; r5a.large=6; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=15},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=1; r5.large=4; r5.xlarge=2; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.0,40,112,TEXTDISTANCE,343.2199999999999,18, 8, 7, 0, 11, 0, 6, 0, 0, 6, 13, 12, 6, 12, 5, 8, 5, 20, 6, 15, 16, 11, 3, 3, 0, 6, 8,{c5.2xlarge=18; c5.xlarge=8; c5a.2xlarge=7; c5a.xlarge=0; d3.2xlarge=11; d3.xlarge=0; i3.2xlarge=6; i3.large=0; i3.xlarge=0; m5.2xlarge=6; m5.large=13; m5.xlarge=12; m5a.2xlarge=6; m5a.large=12; m5a.xlarge=5; m5zn.2xlarge=8; m5zn.large=5; m5zn.xlarge=20; r5.2xlarge=6; r5.large=15; r5.xlarge=16; r5a.2xlarge=11; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=8},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=1; r5.large=4; r5.xlarge=2; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.0,40,112,CRITICALPATH,530.9,17, 7, 5, 0, 12, 0, 9, 0, 0, 4, 9, 9, 8, 6, 6, 13, 12, 28, 7, 7, 8, 7, 2, 4, 0, 10, 16,{c5.2xlarge=17; c5.xlarge=7; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=12; d3.xlarge=0; i3.2xlarge=9; i3.large=0; i3.xlarge=0; m5.2xlarge=4; m5.large=9; m5.xlarge=9; m5a.2xlarge=8; m5a.large=6; m5a.xlarge=6; m5zn.2xlarge=13; m5zn.large=12; m5zn.xlarge=28; r5.2xlarge=7; r5.large=7; r5.xlarge=8; r5a.2xlarge=7; r5a.large=2; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=10; z1d.xlarge=16},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=1; r5.large=4; r5.xlarge=2; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.0,40,112,CRITICALPATHREVERSE,586.4199999999998,26, 6, 10, 0, 10, 0, 9, 0, 0, 3, 9, 8, 3, 6, 14, 7, 12, 30, 7, 8, 8, 5, 7, 3, 0, 6, 8,{c5.2xlarge=26; c5.xlarge=6; c5a.2xlarge=10; c5a.xlarge=0; d3.2xlarge=10; d3.xlarge=0; i3.2xlarge=9; i3.large=0; i3.xlarge=0; m5.2xlarge=3; m5.large=9; m5.xlarge=8; m5a.2xlarge=3; m5a.large=6; m5a.xlarge=14; m5zn.2xlarge=7; m5zn.large=12; m5zn.xlarge=30; r5.2xlarge=7; r5.large=8; r5.xlarge=8; r5a.2xlarge=5; r5a.large=7; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=8},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=1; r5.large=4; r5.xlarge=2; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.0,40,112,RESHIV2,352.3299999999999,20, 7, 7, 0, 9, 0, 7, 0, 0, 7, 7, 5, 5, 9, 2, 12, 11, 22, 4, 15, 10, 6, 7, 8, 0, 9, 16,{c5.2xlarge=20; c5.xlarge=7; c5a.2xlarge=7; c5a.xlarge=0; d3.2xlarge=9; d3.xlarge=0; i3.2xlarge=7; i3.large=0; i3.xlarge=0; m5.2xlarge=7; m5.large=7; m5.xlarge=5; m5a.2xlarge=5; m5a.large=9; m5a.xlarge=2; m5zn.2xlarge=12; m5zn.large=11; m5zn.xlarge=22; r5.2xlarge=4; r5.large=15; r5.xlarge=10; r5a.2xlarge=6; r5a.large=7; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=16},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=1; r5.large=4; r5.xlarge=2; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.0,40,112,RESHIV3,383.9999999999999,18, 5, 3, 0, 8, 0, 9, 0, 0, 6, 6, 8, 5, 9, 3, 18, 11, 29, 11, 8, 6, 7, 9, 5, 0, 9, 13,{c5.2xlarge=18; c5.xlarge=5; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=8; d3.xlarge=0; i3.2xlarge=9; i3.large=0; i3.xlarge=0; m5.2xlarge=6; m5.large=6; m5.xlarge=8; m5a.2xlarge=5; m5a.large=9; m5a.xlarge=3; m5zn.2xlarge=18; m5zn.large=11; m5zn.xlarge=29; r5.2xlarge=11; r5.large=8; r5.xlarge=6; r5a.2xlarge=7; r5a.large=9; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=13},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=1; r5.large=4; r5.xlarge=2; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.0,40,112,RESHIMAX,352.82999999999987,22, 4, 4, 0, 13, 0, 5, 0, 0, 6, 5, 11, 9, 8, 7, 10, 11, 25, 4, 11, 6, 9, 4, 5, 0, 11, 16,{c5.2xlarge=22; c5.xlarge=4; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=13; d3.xlarge=0; i3.2xlarge=5; i3.large=0; i3.xlarge=0; m5.2xlarge=6; m5.large=5; m5.xlarge=11; m5a.2xlarge=9; m5a.large=8; m5a.xlarge=7; m5zn.2xlarge=10; m5zn.large=11; m5zn.xlarge=25; r5.2xlarge=4; r5.large=11; r5.xlarge=6; r5a.2xlarge=9; r5a.large=4; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=11; z1d.xlarge=16},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=1; r5.large=4; r5.xlarge=2; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.0,40,112,RESHIFCFS,385.22999999999985,21, 7, 5, 0, 11, 0, 6, 0, 0, 12, 8, 7, 5, 5, 7, 13, 12, 26, 6, 10, 10, 6, 7, 4, 0, 7, 11,{c5.2xlarge=21; c5.xlarge=7; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=11; d3.xlarge=0; i3.2xlarge=6; i3.large=0; i3.xlarge=0; m5.2xlarge=12; m5.large=8; m5.xlarge=7; m5a.2xlarge=5; m5a.large=5; m5a.xlarge=7; m5zn.2xlarge=13; m5zn.large=12; m5zn.xlarge=26; r5.2xlarge=6; r5.large=10; r5.xlarge=10; r5a.2xlarge=6; r5a.large=7; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=11},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=1; r5.large=4; r5.xlarge=2; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.0,40,113,MINMIN,649.3,0, 14, 35, 0, 2, 3, 6, 1, 2, 3, 0, 10, 3, 4, 2, 0, 48, 13, 0, 2, 0, 1, 4, 15, 0, 19, 19,{c5.2xlarge=0; c5.xlarge=14; c5a.2xlarge=35; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=6; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=10; m5a.2xlarge=3; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=48; m5zn.xlarge=13; r5.2xlarge=0; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=15; z1d.2xlarge=0; z1d.large=19; z1d.xlarge=19},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
