Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,exponential,0.0,40,0,MINMIN,149.56999999999994,0, 8, 5, 8, 22, 22, 3, 0, 0, 10, 1, 1, 25, 0, 3, 51, 0, 0, 0, 1, 25, 4, 14, 3, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=5; c5a.xlarge=8; d3.2xlarge=22; d3.xlarge=22; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=10; m5.large=1; m5.xlarge=1; m5a.2xlarge=25; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=51; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=25; r5a.2xlarge=4; r5a.large=14; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.0,40,75,TEXTDISTANCE,149.56999999999994,0, 11, 7, 5, 9, 5, 7, 13, 13, 12, 14, 7, 14, 0, 4, 5, 7, 15, 5, 7, 0, 0, 12, 5, 10, 8, 11,{c5.2xlarge=0; c5.xlarge=11; c5a.2xlarge=7; c5a.xlarge=5; d3.2xlarge=9; d3.xlarge=5; i3.2xlarge=7; i3.large=13; i3.xlarge=13; m5.2xlarge=12; m5.large=14; m5.xlarge=7; m5a.2xlarge=14; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=5; m5zn.large=7; m5zn.xlarge=15; r5.2xlarge=5; r5.large=7; r5.xlarge=0; r5a.2xlarge=0; r5a.large=12; r5a.xlarge=5; z1d.2xlarge=10; z1d.large=8; z1d.xlarge=11},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=1; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.0,40,75,CRITICALPATH,149.56999999999994,0, 12, 13, 9, 10, 10, 5, 10, 9, 9, 9, 6, 10, 0, 7, 8, 8, 11, 11, 10, 0, 0, 8, 8, 11, 3, 9,{c5.2xlarge=0; c5.xlarge=12; c5a.2xlarge=13; c5a.xlarge=9; d3.2xlarge=10; d3.xlarge=10; i3.2xlarge=5; i3.large=10; i3.xlarge=9; m5.2xlarge=9; m5.large=9; m5.xlarge=6; m5a.2xlarge=10; m5a.large=0; m5a.xlarge=7; m5zn.2xlarge=8; m5zn.large=8; m5zn.xlarge=11; r5.2xlarge=11; r5.large=10; r5.xlarge=0; r5a.2xlarge=0; r5a.large=8; r5a.xlarge=8; z1d.2xlarge=11; z1d.large=3; z1d.xlarge=9},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=1; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.0,40,75,CRITICALPATHREVERSE,149.56999999999994,0, 9, 12, 9, 13, 3, 4, 16, 12, 13, 11, 7, 16, 0, 8, 9, 12, 9, 12, 2, 0, 0, 13, 2, 5, 3, 6,{c5.2xlarge=0; c5.xlarge=9; c5a.2xlarge=12; c5a.xlarge=9; d3.2xlarge=13; d3.xlarge=3; i3.2xlarge=4; i3.large=16; i3.xlarge=12; m5.2xlarge=13; m5.large=11; m5.xlarge=7; m5a.2xlarge=16; m5a.large=0; m5a.xlarge=8; m5zn.2xlarge=9; m5zn.large=12; m5zn.xlarge=9; r5.2xlarge=12; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=13; r5a.xlarge=2; z1d.2xlarge=5; z1d.large=3; z1d.xlarge=6},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=1; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.0,40,75,RESHIV2,149.56999999999994,0, 5, 19, 8, 8, 11, 8, 8, 9, 11, 13, 3, 12, 0, 3, 10, 11, 13, 7, 7, 0, 0, 10, 8, 10, 6, 6,{c5.2xlarge=0; c5.xlarge=5; c5a.2xlarge=19; c5a.xlarge=8; d3.2xlarge=8; d3.xlarge=11; i3.2xlarge=8; i3.large=8; i3.xlarge=9; m5.2xlarge=11; m5.large=13; m5.xlarge=3; m5a.2xlarge=12; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=10; m5zn.large=11; m5zn.xlarge=13; r5.2xlarge=7; r5.large=7; r5.xlarge=0; r5a.2xlarge=0; r5a.large=10; r5a.xlarge=8; z1d.2xlarge=10; z1d.large=6; z1d.xlarge=6},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=1; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.0,40,75,RESHIV3,149.56999999999994,0, 10, 9, 8, 9, 9, 10, 10, 11, 10, 17, 12, 8, 0, 3, 4, 6, 14, 9, 7, 0, 0, 7, 9, 9, 7, 8,{c5.2xlarge=0; c5.xlarge=10; c5a.2xlarge=9; c5a.xlarge=8; d3.2xlarge=9; d3.xlarge=9; i3.2xlarge=10; i3.large=10; i3.xlarge=11; m5.2xlarge=10; m5.large=17; m5.xlarge=12; m5a.2xlarge=8; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=4; m5zn.large=6; m5zn.xlarge=14; r5.2xlarge=9; r5.large=7; r5.xlarge=0; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=9; z1d.2xlarge=9; z1d.large=7; z1d.xlarge=8},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=1; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.0,40,75,RESHIMAX,149.56999999999994,0, 7, 8, 14, 8, 6, 12, 11, 9, 11, 9, 10, 14, 0, 8, 7, 8, 15, 8, 2, 0, 0, 8, 5, 3, 10, 13,{c5.2xlarge=0; c5.xlarge=7; c5a.2xlarge=8; c5a.xlarge=14; d3.2xlarge=8; d3.xlarge=6; i3.2xlarge=12; i3.large=11; i3.xlarge=9; m5.2xlarge=11; m5.large=9; m5.xlarge=10; m5a.2xlarge=14; m5a.large=0; m5a.xlarge=8; m5zn.2xlarge=7; m5zn.large=8; m5zn.xlarge=15; r5.2xlarge=8; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=8; r5a.xlarge=5; z1d.2xlarge=3; z1d.large=10; z1d.xlarge=13},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=1; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.0,40,75,RESHIFCFS,149.56999999999994,0, 2, 5, 14, 13, 8, 8, 9, 11, 8, 16, 9, 13, 0, 7, 6, 7, 15, 11, 4, 0, 0, 9, 11, 6, 5, 9,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=5; c5a.xlarge=14; d3.2xlarge=13; d3.xlarge=8; i3.2xlarge=8; i3.large=9; i3.xlarge=11; m5.2xlarge=8; m5.large=16; m5.xlarge=9; m5a.2xlarge=13; m5a.large=0; m5a.xlarge=7; m5zn.2xlarge=6; m5zn.large=7; m5zn.xlarge=15; r5.2xlarge=11; r5.large=4; r5.xlarge=0; r5a.2xlarge=0; r5a.large=9; r5a.xlarge=11; z1d.2xlarge=6; z1d.large=5; z1d.xlarge=9},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=1; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.0,40,76,MINMIN,149.56999999999994,24, 6, 0, 27, 1, 0, 3, 10, 28, 0, 0, 0, 52, 0, 1, 3, 8, 1, 0, 0, 0, 4, 26, 0, 0, 6, 6,{c5.2xlarge=24; c5.xlarge=6; c5a.2xlarge=0; c5a.xlarge=27; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=3; i3.large=10; i3.xlarge=28; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=52; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=8; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=4; r5a.large=26; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=6},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
viralrecon,exponential,0.0,40,76,MAXMIN,149.56999999999994,21, 14, 0, 14, 2, 0, 2, 29, 23, 0, 0, 0, 8, 0, 2, 3, 19, 3, 0, 0, 0, 26, 8, 0, 0, 11, 21,{c5.2xlarge=21; c5.xlarge=14; c5a.2xlarge=0; c5a.xlarge=14; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=2; i3.large=29; i3.xlarge=23; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=8; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=19; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=26; r5a.large=8; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=11; z1d.xlarge=21},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
viralrecon,exponential,0.0,40,76,MCT,149.56999999999994,26, 4, 0, 29, 1, 0, 1, 15, 32, 0, 0, 0, 50, 0, 3, 3, 2, 1, 0, 0, 0, 11, 8, 0, 0, 11, 9,{c5.2xlarge=26; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=15; i3.xlarge=32; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=50; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=11; r5a.large=8; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=11; z1d.xlarge=9},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
viralrecon,exponential,0.0,40,76,ROUNDROBIN,149.56999999999994,26, 4, 0, 29, 1, 0, 1, 15, 32, 0, 0, 0, 52, 0, 1, 3, 2, 1, 0, 0, 0, 11, 8, 0, 0, 11, 9,{c5.2xlarge=26; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=15; i3.xlarge=32; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=52; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=11; r5a.large=8; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=11; z1d.xlarge=9},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
viralrecon,exponential,0.0,40,76,STATIC,149.56999999999996,17, 36, 0, 12, 2, 0, 2, 67, 12, 0, 0, 0, 8, 0, 1, 1, 5, 1, 0, 0, 0, 11, 15, 0, 0, 3, 12,{c5.2xlarge=17; c5.xlarge=36; c5a.2xlarge=0; c5a.xlarge=12; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=2; i3.large=67; i3.xlarge=12; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=8; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=5; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=11; r5a.large=15; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=12},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
viralrecon,exponential,0.0,40,76,NOML,149.56999999999994,15, 13, 10, 8, 13, 0, 10, 9, 11, 0, 6, 0, 9, 0, 13, 13, 15, 9, 0, 0, 3, 16, 10, 0, 0, 12, 11,{c5.2xlarge=15; c5.xlarge=13; c5a.2xlarge=10; c5a.xlarge=8; d3.2xlarge=13; d3.xlarge=0; i3.2xlarge=10; i3.large=9; i3.xlarge=11; m5.2xlarge=0; m5.large=6; m5.xlarge=0; m5a.2xlarge=9; m5a.large=0; m5a.xlarge=13; m5zn.2xlarge=13; m5zn.large=15; m5zn.xlarge=9; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=16; r5a.large=10; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=12; z1d.xlarge=11},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
viralrecon,exponential,0.0,40,76,CUSTOMCLUSTERNOML,149.56999999999994,18, 11, 11, 14, 8, 0, 7, 13, 10, 0, 8, 0, 13, 0, 13, 11, 11, 9, 0, 0, 8, 8, 13, 0, 0, 11, 9,{c5.2xlarge=18; c5.xlarge=11; c5a.2xlarge=11; c5a.xlarge=14; d3.2xlarge=8; d3.xlarge=0; i3.2xlarge=7; i3.large=13; i3.xlarge=10; m5.2xlarge=0; m5.large=8; m5.xlarge=0; m5a.2xlarge=13; m5a.large=0; m5a.xlarge=13; m5zn.2xlarge=11; m5zn.large=11; m5zn.xlarge=9; r5.2xlarge=0; r5.large=0; r5.xlarge=8; r5a.2xlarge=8; r5a.large=13; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=11; z1d.xlarge=9},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
viralrecon,exponential,0.0,40,76,TEXTDISTANCE,149.56999999999994,11, 13, 4, 8, 12, 0, 11, 18, 11, 0, 9, 0, 10, 0, 8, 16, 12, 8, 0, 0, 9, 11, 12, 0, 0, 12, 11,{c5.2xlarge=11; c5.xlarge=13; c5a.2xlarge=4; c5a.xlarge=8; d3.2xlarge=12; d3.xlarge=0; i3.2xlarge=11; i3.large=18; i3.xlarge=11; m5.2xlarge=0; m5.large=9; m5.xlarge=0; m5a.2xlarge=10; m5a.large=0; m5a.xlarge=8; m5zn.2xlarge=16; m5zn.large=12; m5zn.xlarge=8; r5.2xlarge=0; r5.large=0; r5.xlarge=9; r5a.2xlarge=11; r5a.large=12; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=12; z1d.xlarge=11},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
viralrecon,exponential,0.0,40,76,CRITICALPATH,149.56999999999994,9, 7, 7, 13, 13, 0, 10, 21, 6, 0, 5, 0, 11, 0, 10, 14, 15, 10, 0, 0, 7, 15, 8, 0, 0, 14, 11,{c5.2xlarge=9; c5.xlarge=7; c5a.2xlarge=7; c5a.xlarge=13; d3.2xlarge=13; d3.xlarge=0; i3.2xlarge=10; i3.large=21; i3.xlarge=6; m5.2xlarge=0; m5.large=5; m5.xlarge=0; m5a.2xlarge=11; m5a.large=0; m5a.xlarge=10; m5zn.2xlarge=14; m5zn.large=15; m5zn.xlarge=10; r5.2xlarge=0; r5.large=0; r5.xlarge=7; r5a.2xlarge=15; r5a.large=8; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=14; z1d.xlarge=11},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
viralrecon,exponential,0.0,40,76,CRITICALPATHREVERSE,149.56999999999994,16, 13, 13, 12, 13, 0, 11, 5, 11, 0, 5, 0, 4, 0, 15, 8, 14, 12, 0, 0, 8, 11, 9, 0, 0, 13, 13,{c5.2xlarge=16; c5.xlarge=13; c5a.2xlarge=13; c5a.xlarge=12; d3.2xlarge=13; d3.xlarge=0; i3.2xlarge=11; i3.large=5; i3.xlarge=11; m5.2xlarge=0; m5.large=5; m5.xlarge=0; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=15; m5zn.2xlarge=8; m5zn.large=14; m5zn.xlarge=12; r5.2xlarge=0; r5.large=0; r5.xlarge=8; r5a.2xlarge=11; r5a.large=9; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=13; z1d.xlarge=13},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
viralrecon,exponential,0.0,40,76,RESHIV2,149.56999999999994,13, 9, 8, 14, 16, 0, 7, 12, 8, 0, 5, 0, 13, 0, 14, 11, 12, 13, 0, 0, 7, 9, 12, 0, 0, 10, 13,{c5.2xlarge=13; c5.xlarge=9; c5a.2xlarge=8; c5a.xlarge=14; d3.2xlarge=16; d3.xlarge=0; i3.2xlarge=7; i3.large=12; i3.xlarge=8; m5.2xlarge=0; m5.large=5; m5.xlarge=0; m5a.2xlarge=13; m5a.large=0; m5a.xlarge=14; m5zn.2xlarge=11; m5zn.large=12; m5zn.xlarge=13; r5.2xlarge=0; r5.large=0; r5.xlarge=7; r5a.2xlarge=9; r5a.large=12; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=10; z1d.xlarge=13},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
viralrecon,exponential,0.0,40,76,RESHIV3,149.56999999999994,6, 7, 11, 15, 10, 0, 10, 8, 9, 0, 6, 0, 7, 0, 17, 16, 16, 8, 0, 0, 6, 16, 11, 0, 0, 15, 12,{c5.2xlarge=6; c5.xlarge=7; c5a.2xlarge=11; c5a.xlarge=15; d3.2xlarge=10; d3.xlarge=0; i3.2xlarge=10; i3.large=8; i3.xlarge=9; m5.2xlarge=0; m5.large=6; m5.xlarge=0; m5a.2xlarge=7; m5a.large=0; m5a.xlarge=17; m5zn.2xlarge=16; m5zn.large=16; m5zn.xlarge=8; r5.2xlarge=0; r5.large=0; r5.xlarge=6; r5a.2xlarge=16; r5a.large=11; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=15; z1d.xlarge=12},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
