Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
methylseq,exponential,0.05,40,0,MINMIN,1600.0099999999977,0, 51, 84, 56, 77, 56, 27, 23, 0, 52, 24, 75, 43, 0, 44, 85, 0, 29, 0, 23, 46, 68, 68, 40, 0, 0, 29,{c5.2xlarge=0; c5.xlarge=51; c5a.2xlarge=84; c5a.xlarge=56; d3.2xlarge=77; d3.xlarge=56; i3.2xlarge=27; i3.large=23; i3.xlarge=0; m5.2xlarge=52; m5.large=24; m5.xlarge=75; m5a.2xlarge=43; m5a.large=0; m5a.xlarge=44; m5zn.2xlarge=85; m5zn.large=0; m5zn.xlarge=29; r5.2xlarge=0; r5.large=23; r5.xlarge=46; r5a.2xlarge=68; r5a.large=68; r5a.xlarge=40; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=29},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.05,40,82,CRITICALPATHREVERSE,1599.7499999999968,0, 76, 28, 52, 99, 0, 0, 47, 103, 111, 21, 0, 44, 23, 0, 0, 57, 60, 54, 97, 26, 0, 21, 0, 27, 0, 54,{c5.2xlarge=0; c5.xlarge=76; c5a.2xlarge=28; c5a.xlarge=52; d3.2xlarge=99; d3.xlarge=0; i3.2xlarge=0; i3.large=47; i3.xlarge=103; m5.2xlarge=111; m5.large=21; m5.xlarge=0; m5a.2xlarge=44; m5a.large=23; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=57; m5zn.xlarge=60; r5.2xlarge=54; r5.large=97; r5.xlarge=26; r5a.2xlarge=0; r5a.large=21; r5a.xlarge=0; z1d.2xlarge=27; z1d.large=0; z1d.xlarge=54},{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=5; m5.2xlarge=4; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
methylseq,exponential,0.05,40,82,RESHIV2,1599.8699999999965,0, 70, 26, 52, 98, 0, 0, 46, 111, 105, 24, 0, 48, 22, 0, 0, 53, 68, 52, 93, 27, 0, 23, 0, 29, 0, 53,{c5.2xlarge=0; c5.xlarge=70; c5a.2xlarge=26; c5a.xlarge=52; d3.2xlarge=98; d3.xlarge=0; i3.2xlarge=0; i3.large=46; i3.xlarge=111; m5.2xlarge=105; m5.large=24; m5.xlarge=0; m5a.2xlarge=48; m5a.large=22; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=53; m5zn.xlarge=68; r5.2xlarge=52; r5.large=93; r5.xlarge=27; r5a.2xlarge=0; r5a.large=23; r5a.xlarge=0; z1d.2xlarge=29; z1d.large=0; z1d.xlarge=53},{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=5; m5.2xlarge=4; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
methylseq,exponential,0.05,40,82,RESHIV3,1602.1199999999967,0, 76, 28, 53, 103, 0, 0, 41, 106, 107, 24, 0, 49, 23, 0, 0, 54, 60, 50, 95, 23, 0, 22, 0, 28, 0, 58,{c5.2xlarge=0; c5.xlarge=76; c5a.2xlarge=28; c5a.xlarge=53; d3.2xlarge=103; d3.xlarge=0; i3.2xlarge=0; i3.large=41; i3.xlarge=106; m5.2xlarge=107; m5.large=24; m5.xlarge=0; m5a.2xlarge=49; m5a.large=23; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=54; m5zn.xlarge=60; r5.2xlarge=50; r5.large=95; r5.xlarge=23; r5a.2xlarge=0; r5a.large=22; r5a.xlarge=0; z1d.2xlarge=28; z1d.large=0; z1d.xlarge=58},{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=5; m5.2xlarge=4; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
methylseq,exponential,0.05,40,82,RESHIMAX,1599.6899999999969,0, 74, 24, 52, 98, 0, 0, 47, 106, 110, 23, 0, 45, 22, 0, 0, 58, 60, 50, 94, 26, 0, 25, 0, 30, 0, 56,{c5.2xlarge=0; c5.xlarge=74; c5a.2xlarge=24; c5a.xlarge=52; d3.2xlarge=98; d3.xlarge=0; i3.2xlarge=0; i3.large=47; i3.xlarge=106; m5.2xlarge=110; m5.large=23; m5.xlarge=0; m5a.2xlarge=45; m5a.large=22; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=58; m5zn.xlarge=60; r5.2xlarge=50; r5.large=94; r5.xlarge=26; r5a.2xlarge=0; r5a.large=25; r5a.xlarge=0; z1d.2xlarge=30; z1d.large=0; z1d.xlarge=56},{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=5; m5.2xlarge=4; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
methylseq,exponential,0.05,40,82,RESHIFCFS,1599.8999999999967,0, 77, 26, 53, 98, 0, 0, 46, 112, 107, 23, 0, 45, 23, 0, 0, 56, 58, 53, 95, 25, 0, 22, 0, 30, 0, 51,{c5.2xlarge=0; c5.xlarge=77; c5a.2xlarge=26; c5a.xlarge=53; d3.2xlarge=98; d3.xlarge=0; i3.2xlarge=0; i3.large=46; i3.xlarge=112; m5.2xlarge=107; m5.large=23; m5.xlarge=0; m5a.2xlarge=45; m5a.large=23; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=56; m5zn.xlarge=58; r5.2xlarge=53; r5.large=95; r5.xlarge=25; r5a.2xlarge=0; r5a.large=22; r5a.xlarge=0; z1d.2xlarge=30; z1d.large=0; z1d.xlarge=51},{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=5; m5.2xlarge=4; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
methylseq,exponential,0.05,40,83,MINMIN,1605.9999999999973,0, 28, 77, 27, 78, 75, 46, 49, 21, 0, 21, 27, 0, 22, 73, 56, 0, 0, 28, 92, 0, 52, 23, 0, 0, 96, 109,{c5.2xlarge=0; c5.xlarge=28; c5a.2xlarge=77; c5a.xlarge=27; d3.2xlarge=78; d3.xlarge=75; i3.2xlarge=46; i3.large=49; i3.xlarge=21; m5.2xlarge=0; m5.large=21; m5.xlarge=27; m5a.2xlarge=0; m5a.large=22; m5a.xlarge=73; m5zn.2xlarge=56; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=28; r5.large=92; r5.xlarge=0; r5a.2xlarge=52; r5a.large=23; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=96; z1d.xlarge=109},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=1; r5.large=4; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=4}
methylseq,exponential,0.05,40,83,MAXMIN,1599.3099999999974,0, 30, 80, 27, 74, 72, 45, 46, 23, 0, 24, 24, 0, 23, 67, 59, 0, 0, 27, 100, 0, 44, 23, 0, 0, 103, 109,{c5.2xlarge=0; c5.xlarge=30; c5a.2xlarge=80; c5a.xlarge=27; d3.2xlarge=74; d3.xlarge=72; i3.2xlarge=45; i3.large=46; i3.xlarge=23; m5.2xlarge=0; m5.large=24; m5.xlarge=24; m5a.2xlarge=0; m5a.large=23; m5a.xlarge=67; m5zn.2xlarge=59; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=27; r5.large=100; r5.xlarge=0; r5a.2xlarge=44; r5a.large=23; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=103; z1d.xlarge=109},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=1; r5.large=4; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=4}
methylseq,exponential,0.05,40,83,MCT,1604.6299999999976,0, 23, 77, 27, 81, 72, 45, 49, 23, 0, 27, 27, 0, 27, 68, 58, 0, 0, 24, 92, 0, 40, 25, 0, 0, 106, 109,{c5.2xlarge=0; c5.xlarge=23; c5a.2xlarge=77; c5a.xlarge=27; d3.2xlarge=81; d3.xlarge=72; i3.2xlarge=45; i3.large=49; i3.xlarge=23; m5.2xlarge=0; m5.large=27; m5.xlarge=27; m5a.2xlarge=0; m5a.large=27; m5a.xlarge=68; m5zn.2xlarge=58; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=24; r5.large=92; r5.xlarge=0; r5a.2xlarge=40; r5a.large=25; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=106; z1d.xlarge=109},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=1; r5.large=4; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=4}
methylseq,exponential,0.05,40,83,ROUNDROBIN,1607.8399999999976,0, 24, 74, 27, 77, 78, 45, 50, 23, 0, 26, 24, 0, 25, 64, 58, 0, 0, 25, 92, 0, 48, 24, 0, 0, 100, 116,{c5.2xlarge=0; c5.xlarge=24; c5a.2xlarge=74; c5a.xlarge=27; d3.2xlarge=77; d3.xlarge=78; i3.2xlarge=45; i3.large=50; i3.xlarge=23; m5.2xlarge=0; m5.large=26; m5.xlarge=24; m5a.2xlarge=0; m5a.large=25; m5a.xlarge=64; m5zn.2xlarge=58; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=25; r5.large=92; r5.xlarge=0; r5a.2xlarge=48; r5a.large=24; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=100; z1d.xlarge=116},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=1; r5.large=4; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=4}
methylseq,exponential,0.05,40,83,STATIC,1625.3599999999976,0, 26, 82, 29, 75, 75, 43, 44, 22, 0, 26, 27, 0, 23, 61, 60, 0, 0, 25, 96, 0, 42, 22, 0, 0, 107, 115,{c5.2xlarge=0; c5.xlarge=26; c5a.2xlarge=82; c5a.xlarge=29; d3.2xlarge=75; d3.xlarge=75; i3.2xlarge=43; i3.large=44; i3.xlarge=22; m5.2xlarge=0; m5.large=26; m5.xlarge=27; m5a.2xlarge=0; m5a.large=23; m5a.xlarge=61; m5zn.2xlarge=60; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=25; r5.large=96; r5.xlarge=0; r5a.2xlarge=42; r5a.large=22; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=107; z1d.xlarge=115},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=1; r5.large=4; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=4}
methylseq,exponential,0.05,40,83,NOML,1611.8299999999977,0, 25, 80, 27, 77, 78, 44, 45, 23, 0, 25, 23, 0, 27, 69, 59, 0, 0, 27, 96, 0, 45, 24, 0, 0, 102, 104,{c5.2xlarge=0; c5.xlarge=25; c5a.2xlarge=80; c5a.xlarge=27; d3.2xlarge=77; d3.xlarge=78; i3.2xlarge=44; i3.large=45; i3.xlarge=23; m5.2xlarge=0; m5.large=25; m5.xlarge=23; m5a.2xlarge=0; m5a.large=27; m5a.xlarge=69; m5zn.2xlarge=59; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=27; r5.large=96; r5.xlarge=0; r5a.2xlarge=45; r5a.large=24; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=102; z1d.xlarge=104},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=1; r5.large=4; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=4}
methylseq,exponential,0.05,40,83,CUSTOMCLUSTERNOML,1604.6399999999971,0, 26, 77, 31, 81, 73, 48, 47, 21, 0, 26, 25, 0, 25, 71, 59, 0, 0, 26, 95, 0, 47, 19, 0, 0, 100, 103,{c5.2xlarge=0; c5.xlarge=26; c5a.2xlarge=77; c5a.xlarge=31; d3.2xlarge=81; d3.xlarge=73; i3.2xlarge=48; i3.large=47; i3.xlarge=21; m5.2xlarge=0; m5.large=26; m5.xlarge=25; m5a.2xlarge=0; m5a.large=25; m5a.xlarge=71; m5zn.2xlarge=59; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=26; r5.large=95; r5.xlarge=0; r5a.2xlarge=47; r5a.large=19; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=100; z1d.xlarge=103},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=1; r5.large=4; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=4}
methylseq,exponential,0.05,40,83,TEXTDISTANCE,1600.5899999999974,0, 27, 77, 27, 72, 73, 49, 41, 22, 0, 26, 29, 0, 22, 70, 62, 0, 0, 24, 95, 0, 46, 23, 0, 0, 104, 111,{c5.2xlarge=0; c5.xlarge=27; c5a.2xlarge=77; c5a.xlarge=27; d3.2xlarge=72; d3.xlarge=73; i3.2xlarge=49; i3.large=41; i3.xlarge=22; m5.2xlarge=0; m5.large=26; m5.xlarge=29; m5a.2xlarge=0; m5a.large=22; m5a.xlarge=70; m5zn.2xlarge=62; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=24; r5.large=95; r5.xlarge=0; r5a.2xlarge=46; r5a.large=23; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=104; z1d.xlarge=111},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=1; r5.large=4; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=4}
methylseq,exponential,0.05,40,83,CRITICALPATH,1608.4799999999975,0, 25, 77, 29, 76, 74, 49, 44, 27, 0, 28, 25, 0, 24, 66, 57, 0, 0, 25, 96, 0, 47, 23, 0, 0, 104, 104,{c5.2xlarge=0; c5.xlarge=25; c5a.2xlarge=77; c5a.xlarge=29; d3.2xlarge=76; d3.xlarge=74; i3.2xlarge=49; i3.large=44; i3.xlarge=27; m5.2xlarge=0; m5.large=28; m5.xlarge=25; m5a.2xlarge=0; m5a.large=24; m5a.xlarge=66; m5zn.2xlarge=57; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=25; r5.large=96; r5.xlarge=0; r5a.2xlarge=47; r5a.large=23; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=104; z1d.xlarge=104},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=1; r5.large=4; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=4}
methylseq,exponential,0.05,40,83,CRITICALPATHREVERSE,1608.4499999999975,0, 25, 81, 26, 78, 77, 48, 38, 19, 0, 26, 24, 0, 25, 73, 64, 0, 0, 27, 91, 0, 47, 22, 0, 0, 107, 102,{c5.2xlarge=0; c5.xlarge=25; c5a.2xlarge=81; c5a.xlarge=26; d3.2xlarge=78; d3.xlarge=77; i3.2xlarge=48; i3.large=38; i3.xlarge=19; m5.2xlarge=0; m5.large=26; m5.xlarge=24; m5a.2xlarge=0; m5a.large=25; m5a.xlarge=73; m5zn.2xlarge=64; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=27; r5.large=91; r5.xlarge=0; r5a.2xlarge=47; r5a.large=22; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=107; z1d.xlarge=102},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=1; r5.large=4; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=4}
methylseq,exponential,0.05,40,83,RESHIV2,1608.5099999999975,0, 26, 81, 25, 77, 76, 46, 41, 20, 0, 26, 27, 0, 24, 74, 60, 0, 0, 28, 92, 0, 45, 24, 0, 0, 104, 104,{c5.2xlarge=0; c5.xlarge=26; c5a.2xlarge=81; c5a.xlarge=25; d3.2xlarge=77; d3.xlarge=76; i3.2xlarge=46; i3.large=41; i3.xlarge=20; m5.2xlarge=0; m5.large=26; m5.xlarge=27; m5a.2xlarge=0; m5a.large=24; m5a.xlarge=74; m5zn.2xlarge=60; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=28; r5.large=92; r5.xlarge=0; r5a.2xlarge=45; r5a.large=24; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=104; z1d.xlarge=104},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=1; r5.large=4; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=4}
methylseq,exponential,0.05,40,83,RESHIV3,1605.0399999999977,0, 26, 77, 25, 79, 76, 45, 46, 21, 0, 23, 26, 0, 24, 71, 57, 0, 0, 24, 93, 0, 47, 21, 0, 0, 108, 111,{c5.2xlarge=0; c5.xlarge=26; c5a.2xlarge=77; c5a.xlarge=25; d3.2xlarge=79; d3.xlarge=76; i3.2xlarge=45; i3.large=46; i3.xlarge=21; m5.2xlarge=0; m5.large=23; m5.xlarge=26; m5a.2xlarge=0; m5a.large=24; m5a.xlarge=71; m5zn.2xlarge=57; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=24; r5.large=93; r5.xlarge=0; r5a.2xlarge=47; r5a.large=21; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=108; z1d.xlarge=111},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=1; r5.large=4; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=4}
methylseq,exponential,0.05,40,83,RESHIMAX,1607.8799999999974,0, 25, 81, 28, 78, 79, 45, 41, 23, 0, 23, 26, 0, 25, 68, 63, 0, 0, 24, 86, 0, 46, 24, 0, 0, 107, 108,{c5.2xlarge=0; c5.xlarge=25; c5a.2xlarge=81; c5a.xlarge=28; d3.2xlarge=78; d3.xlarge=79; i3.2xlarge=45; i3.large=41; i3.xlarge=23; m5.2xlarge=0; m5.large=23; m5.xlarge=26; m5a.2xlarge=0; m5a.large=25; m5a.xlarge=68; m5zn.2xlarge=63; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=24; r5.large=86; r5.xlarge=0; r5a.2xlarge=46; r5a.large=24; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=107; z1d.xlarge=108},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=1; r5.large=4; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=4}
methylseq,exponential,0.05,40,83,RESHIFCFS,1608.4599999999978,0, 26, 79, 26, 78, 75, 47, 49, 22, 0, 25, 26, 0, 22, 67, 63, 0, 0, 26, 98, 0, 43, 23, 0, 0, 97, 108,{c5.2xlarge=0; c5.xlarge=26; c5a.2xlarge=79; c5a.xlarge=26; d3.2xlarge=78; d3.xlarge=75; i3.2xlarge=47; i3.large=49; i3.xlarge=22; m5.2xlarge=0; m5.large=25; m5.xlarge=26; m5a.2xlarge=0; m5a.large=22; m5a.xlarge=67; m5zn.2xlarge=63; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=26; r5.large=98; r5.xlarge=0; r5a.2xlarge=43; r5a.large=23; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=97; z1d.xlarge=108},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=1; r5.large=4; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=4}
